datetime,pm25,unit,hour,day,pm25_rolling
2026-01-27 14:00:00+00:00,78.8525001525879,µg/m³,14,27,70.86866658528648
2026-01-27 15:00:00+00:00,62.13050003051757,µg/m³,15,27,73.64338896009657
2026-01-27 16:00:00+00:00,70.06949996948241,µg/m³,16,27,70.35083338419598
2026-01-27 17:00:00+00:00,64.3779998779297,µg/m³,17,27,65.52599995930991
2026-01-27 18:00:00+00:00,64.78050003051759,µg/m³,18,27,66.40933329264324
2026-01-27 19:00:00+00:00,51.144333394368495,µg/m³,19,27,60.100944434271945
2026-01-27 20:00:00+00:00,41.91399993896484,µg/m³,20,27,52.612944454616986
2026-01-27 21:00:00+00:00,31.1780000368754,µg/m³,21,27,41.41211112340293
2026-01-27 22:00:00+00:00,6.469833342234295,µg/m³,22,27,26.52061110602486
2026-01-27 23:00:00+00:00,27.968833319346107,µg/m³,23,27,21.872222232818615
2026-01-28 00:00:00+00:00,29.761499754587813,µg/m³,0,28,21.400055472056085
2026-01-28 01:00:00+00:00,20.88383331298828,µg/m³,1,28,26.204722128974083
2026-01-28 02:00:00+00:00,26.7946665763855,µg/m³,2,28,25.81333321465388
2026-01-28 03:00:00+00:00,25.46400000254313,µg/m³,3,28,24.380833297305646
2026-01-28 04:00:00+00:00,25.766833337148032,µg/m³,4,28,26.00849997202557
2026-01-28 05:00:00+00:00,18.07466653188069,µg/m³,5,28,23.101833290523967
2026-01-28 06:00:00+00:00,31.1089091907848,µg/m³,6,28,24.983469686604522
2026-01-28 07:00:00+00:00,26.058166758219404,µg/m³,7,28,25.080580826961647
2026-01-28 08:00:00+00:00,18.420000012715654,µg/m³,8,28,25.195691987239968
2026-01-28 09:00:00+00:00,27.667166582743324,µg/m³,9,28,24.048444451226143
2026-01-28 10:00:00+00:00,40.11950000127156,µg/m³,10,28,28.735555532243527
2026-01-28 11:00:00+00:00,37.24183324178061,µg/m³,11,28,35.00949994193184
2026-01-28 12:00:00+00:00,31.82700007756551,µg/m³,12,28,36.396111106872574
2026-01-28 13:00:00+00:00,22.77200006147225,µg/m³,13,28,30.613611126939475
2026-01-28 14:00:00+00:00,13.835499931375187,µg/m³,14,28,22.811500023470998
2026-01-28 15:00:00+00:00,40.52483342488606,µg/m³,15,28,25.71077780591118
2026-01-28 16:00:00+00:00,49.0995002746582,µg/m³,16,28,34.4866112103065
2026-01-28 17:00:00+00:00,48.51366678873699,µg/m³,17,28,46.046000162760436
2026-01-28 18:00:00+00:00,49.55816682179769,µg/m³,18,28,49.05711129506431
2026-01-28 19:00:00+00:00,7.316833337148029,µg/m³,19,28,35.129555649227584
2026-01-28 20:00:00+00:00,22.427666632334397,µg/m³,20,28,26.434222263760052
2026-01-28 21:00:00+00:00,8.378166675567627,µg/m³,21,28,12.707555548350031
2026-01-28 22:00:00+00:00,11.583166662851973,µg/m³,22,28,14.129666656918014
2026-01-28 23:00:00+00:00,30.247666549682616,µg/m³,23,28,16.736333296034086
2026-01-29 00:00:00+00:00,22.678166675567628,µg/m³,0,29,21.502999962700756
2026-01-29 01:00:00+00:00,25.194333330790204,µg/m³,1,29,26.040055518680163
2026-01-29 02:00:00+00:00,28.594499905904133,µg/m³,2,29,25.488999970753998
2026-01-29 03:00:00+00:00,26.56333335240682,µg/m³,3,29,26.7840555297004
2026-01-29 04:00:00+00:00,29.569666608174643,µg/m³,4,29,28.242499955495216
2026-01-29 05:00:00+00:00,32.508166790008545,µg/m³,5,29,29.54705558353002
2026-01-29 06:00:00+00:00,24.905499998728438,µg/m³,6,29,28.994444465637226
2026-01-29 07:00:00+00:00,28.444833342234293,µg/m³,7,29,28.61950004365711
2026-01-29 08:00:00+00:00,43.38916651407877,µg/m³,8,29,32.24649995168051
2026-01-29 09:00:00+00:00,50.58949966430665,µg/m³,9,29,40.807833173539926
2026-01-29 10:00:00+00:00,43.24716669718424,µg/m³,10,29,45.74194429185656
2026-01-29 11:00:00+00:00,44.38866678873698,µg/m³,11,29,46.075111050075975
2026-01-29 12:00:00+00:00,41.48600006103515,µg/m³,12,29,43.0406111823188
2026-01-29 13:00:00+00:00,52.297333272298175,µg/m³,13,29,46.05733337402344
2026-01-29 14:00:00+00:00,49.18850021362306,µg/m³,14,29,47.65727784898547
2026-01-29 15:00:00+00:00,48.074666849772136,µg/m³,15,29,49.8535001118978
2026-01-29 16:00:00+00:00,49.92766672770182,µg/m³,16,29,49.063611263699016
2026-01-29 17:00:00+00:00,55.65833333333334,µg/m³,17,29,51.22022230360244
2026-01-29 18:00:00+00:00,76.98316675821938,µg/m³,18,29,60.856388939751525
2026-01-29 19:00:00+00:00,71.9856669108073,µg/m³,19,29,68.20905566745336
2026-01-29 20:00:00+00:00,68.41383336385091,µg/m³,20,29,72.4608890109592
2026-01-29 21:00:00+00:00,63.21650009155274,µg/m³,21,29,67.87200012207033
2026-01-29 22:00:00+00:00,58.98316675821941,µg/m³,22,29,63.53783340454103
2026-01-29 23:00:00+00:00,68.62483342488608,µg/m³,23,29,63.608166758219426
2026-01-30 00:00:00+00:00,66.8693333943685,µg/m³,0,30,64.82577785915801
2026-01-30 01:00:00+00:00,52.8668332417806,µg/m³,1,30,62.78700002034507
2026-01-30 02:00:00+00:00,31.34400005340576,µg/m³,2,30,50.36005556318497
2026-01-30 03:00:00+00:00,32.85883321762085,µg/m³,3,30,39.02322217093575
2026-01-30 04:00:00+00:00,41.52660003662108,µg/m³,4,30,35.243144435882584
2026-01-30 05:00:00+00:00,42.48316675821941,µg/m³,5,30,38.9562000041538
2026-01-30 06:00:00+00:00,36.423333485921226,µg/m³,6,30,40.144366760253924
2026-01-30 07:00:00+00:00,39.9754997253418,µg/m³,7,30,39.627333323160826
2026-01-30 08:00:00+00:00,41.44259709252251,µg/m³,8,30,39.28047676792853
2026-01-30 09:00:00+00:00,33.33333330154419,µg/m³,9,30,38.25047670646952
2026-01-30 10:00:00+00:00,27.24831948015425,µg/m³,10,30,34.008083291407004
2026-01-30 11:00:00+00:00,24.277333323160807,µg/m³,11,30,28.286328701619766
2026-01-30 12:00:00+00:00,29.22516657511393,µg/m³,12,30,26.916939792809682
2026-01-30 13:00:00+00:00,27.84699999491373,µg/m³,13,30,27.116499964396173
2026-01-30 14:00:00+00:00,25.053833357493087,µg/m³,14,30,27.3753333091736
2026-01-30 15:00:00+00:00,29.40000012715657,µg/m³,15,30,27.433611159854483
2026-01-30 16:00:00+00:00,15.57999998728434,µg/m³,16,30,23.344611157311352
2026-01-30 17:00:00+00:00,9.205166657765709,µg/m³,17,30,18.061722257402227
2026-01-30 18:00:00+00:00,14.866666666666667,µg/m³,18,30,13.217277770572258
2026-01-30 19:00:00+00:00,32.519166533152266,µg/m³,19,30,18.8636666191949
2026-01-30 20:00:00+00:00,23.766666666666666,µg/m³,20,30,23.717499955495217
2026-01-30 21:00:00+00:00,28.329666646321616,µg/m³,21,30,28.205166615380204
2026-01-30 22:00:00+00:00,33.59450000127156,µg/m³,22,30,28.563611104753296
2026-01-30 23:00:00+00:00,36.302999973297126,µg/m³,23,30,32.74238887363012
2026-01-31 00:00:00+00:00,21.84133332570394,µg/m³,0,31,30.579611100090897
2026-01-31 01:00:00+00:00,17.102166652679447,µg/m³,1,31,25.082166650560186
2026-01-31 02:00:00+00:00,17.157999992370605,µg/m³,2,31,18.70049999025135
2026-01-31 03:00:00+00:00,12.963666661580405,µg/m³,3,31,15.741277768876836
2026-01-31 04:00:00+00:00,47.07766666412354,µg/m³,4,31,25.733111106024865
2026-01-31 05:00:00+00:00,46.64166666666667,µg/m³,5,31,35.56099999745689
2026-01-31 06:00:00+00:00,39.05783360799153,µg/m³,6,31,44.2590556462606
2026-01-31 07:00:00+00:00,23.655499998728438,µg/m³,7,31,36.451666757795564
2026-01-31 08:00:00+00:00,23.12833334604899,µg/m³,8,31,28.613888984256334
2026-01-31 09:00:00+00:00,24.69750000635783,µg/m³,9,31,23.827111117045103
2026-01-31 10:00:00+00:00,36.67783320744832,µg/m³,10,31,28.167888853285064
2026-01-31 11:00:00+00:00,41.01916681925456,µg/m³,11,31,34.13150001102026
2026-01-31 12:00:00+00:00,38.12799987792968,µg/m³,12,31,38.60833330154421
2026-01-31 13:00:00+00:00,37.099833424886064,µg/m³,13,31,38.74900004069011
2026-01-31 14:00:00+00:00,40.130041948954265,µg/m³,14,31,38.45262508392335
2026-01-31 15:00:00+00:00,35.81650009155273,µg/m³,15,31,37.68212515513104
2026-01-31 16:00:00+00:00,38.24733327229817,µg/m³,16,31,38.06462510426841
2026-01-31 17:00:00+00:00,40.33050003051758,µg/m³,17,31,38.13144446478952
2026-01-31 18:00:00+00:00,36.33583348592122,µg/m³,18,31,38.30455559624567
2026-01-31 19:00:00+00:00,34.95550003051758,µg/m³,19,31,37.20727784898548
2026-01-31 20:00:00+00:00,38.62200012207031,µg/m³,20,31,36.637777879503055
2026-01-31 21:00:00+00:00,42.0638333638509,µg/m³,21,31,38.54711117214628
2026-01-31 22:00:00+00:00,45.5643330891927,µg/m³,22,31,42.083388858371315
2026-01-31 23:00:00+00:00,38.89381828308106,µg/m³,23,31,42.173994912041564
2026-02-01 00:00:00+00:00,28.603499857584637,µg/m³,0,1,37.68721707661948
2026-02-01 01:00:00+00:00,20.4778333346049,µg/m³,1,1,29.325050491756883
2026-02-01 02:00:00+00:00,9.097333335876463,µg/m³,2,1,19.39288884268868
2026-02-01 03:00:00+00:00,6.419666671752929,µg/m³,3,1,11.99827778074478
2026-02-01 04:00:00+00:00,4.297666679819425,µg/m³,4,1,6.604888895816289
2026-02-01 05:00:00+00:00,2.2994999940196674,µg/m³,5,1,4.3389444485306905
2026-02-01 06:00:00+00:00,4.066666669398546,µg/m³,6,1,3.5546111144125625
2026-02-01 07:00:00+00:00,4.538666663567226,µg/m³,7,1,3.6349444423284965
2026-02-01 08:00:00+00:00,1.0863333314657213,µg/m³,8,1,3.2305555548105147
2026-02-01 09:00:00+00:00,3.232999993612369,µg/m³,9,1,2.952666662881789
2026-02-01 10:00:00+00:00,16.127833334604897,µg/m³,10,1,6.815722219894346
2026-02-01 11:00:00+00:00,10.783500003814696,µg/m³,11,1,10.048111110677338
2026-02-01 12:00:00+00:00,29.2388334274292,µg/m³,12,1,18.716722255282946
2026-02-01 13:00:00+00:00,25.822666676839187,µg/m³,13,1,21.94833336936104
2026-02-01 14:00:00+00:00,18.07883334159851,µg/m³,14,1,24.380111148622316
2026-02-01 15:00:00+00:00,33.209972307417125,µg/m³,15,1,25.70382410861829
2026-02-01 16:00:00+00:00,14.585999997456868,µg/m³,16,1,21.958268548824183
2026-02-01 17:00:00+00:00,32.405833307902014,µg/m³,17,1,26.73393520425868
2026-02-01 18:00:00+00:00,20.425166670481364,µg/m³,18,1,22.4723333252801
2026-02-01 19:00:00+00:00,26.219833342234296,µg/m³,19,1,26.350277773539243
2026-02-01 20:00:00+00:00,25.5528333346049,µg/m³,20,1,24.06594444910687
2026-02-01 21:00:00+00:00,24.42466665903727,µg/m³,21,1,25.39911111195884
2026-02-01 22:00:00+00:00,28.899333318074543,µg/m³,22,1,26.292277770572255
2026-02-01 23:00:00+00:00,32.18633317947388,µg/m³,23,1,28.50344438552858
2026-02-02 00:00:00+00:00,32.68416649500529,µg/m³,0,2,31.25661099751792
2026-02-02 01:00:00+00:00,6.619833273937306,µg/m³,1,2,23.830110982805508
2026-02-02 02:00:00+00:00,2.6138333298265928,µg/m³,2,2,13.972611032923082
2026-02-02 03:00:00+00:00,3.502833337585132,µg/m³,3,2,4.245499980449694
2026-02-02 04:00:00+00:00,3.761500004927317,µg/m³,4,2,3.2927222241130303
2026-02-02 05:00:00+00:00,3.6024999976158143,µg/m³,5,2,3.622277780042771
2026-02-02 06:00:00+00:00,7.591666666666668,µg/m³,6,2,4.985222223069949
2026-02-02 07:00:00+00:00,16.730833339691163,µg/m³,7,2,9.308333334657897
2026-02-02 08:00:00+00:00,22.98916657765707,µg/m³,8,2,15.770555528004984
2026-02-02 09:00:00+00:00,10.19450002859036,µg/m³,9,2,16.638166648646216
2026-02-02 10:00:00+00:00,8.67833334604899,µg/m³,10,2,13.953999984098823
2026-02-02 11:00:00+00:00,20.8721666653951,µg/m³,11,2,13.248333346678166
2026-02-02 12:00:00+00:00,26.744166628519693,µg/m³,12,2,18.764888879987947
2026-02-02 13:00:00+00:00,23.913666661580404,µg/m³,13,2,23.843333318498413
2026-02-02 14:00:00+00:00,24.1170000076294,µg/m³,14,2,24.924944432576513
2026-02-02 15:00:00+00:00,35.49150005976359,µg/m³,15,2,27.84072224299115
2026-02-02 16:00:00+00:00,39.49933369954426,µg/m³,16,2,33.0359445889791
2026-02-02 17:00:00+00:00,39.30516688028971,µg/m³,17,2,38.09866687986587
2026-02-02 18:00:00+00:00,33.083000055948894,µg/m³,18,2,37.29583354526097
2026-02-02 19:00:00+00:00,28.89450003306071,µg/m³,19,2,33.760888989766464
2026-02-02 20:00:00+00:00,26.896666653951005,µg/m³,20,2,29.624722247653555
2026-02-02 21:00:00+00:00,24.666666666666668,µg/m³,21,2,26.81927778455948
2026-02-02 22:00:00+00:00,34.877666568756105,µg/m³,22,2,28.813666629791282
2026-02-02 23:00:00+00:00,31.0913332939148,µg/m³,23,2,30.211888843112547
2026-02-03 00:00:00+00:00,15.650166674455006,µg/m³,0,3,27.206388845708656
2026-02-03 01:00:00+00:00,5.491333327690761,µg/m³,1,3,17.41094443202021
2026-02-03 02:00:00+00:00,4.97466665605704,µg/m³,2,3,8.705388886067622
2026-02-03 03:00:00+00:00,0.6028333328664303,µg/m³,3,3,3.6896111055380962
2026-02-03 04:00:00+00:00,0.7636666732529799,µg/m³,4,3,2.1137222207255024
2026-02-03 05:00:00+00:00,2.493999988337358,µg/m³,5,3,1.2868333314856082
2026-02-03 06:00:00+00:00,6.845000014702478,µg/m³,6,3,3.367555558764291
2026-02-03 07:00:00+00:00,3.9913333254555865,µg/m³,7,3,4.443444442831827
2026-02-03 08:00:00+00:00,9.403272732821376,µg/m³,8,3,6.746535357659833
2026-02-03 09:00:00+00:00,9.257999992370609,µg/m³,9,3,7.550868683549209
2026-02-03 10:00:00+00:00,13.871999994913736,µg/m³,10,3,10.84442424003526
2026-02-03 11:00:00+00:00,13.240277772479589,µg/m³,11,3,12.12342591992133
2026-02-03 12:00:00+00:00,9.439000002543132,µg/m³,12,3,12.183759256645503
2026-02-03 13:00:00+00:00,9.763833332061768,µg/m³,13,3,10.814370369028182
2026-02-03 14:00:00+00:00,4.191666668653489,µg/m³,14,3,7.798166667752816
2026-02-03 15:00:00+00:00,1.1398611206975249,µg/m³,15,3,5.031787040470946
2026-02-03 16:00:00+00:00,0.069636363603852,µg/m³,16,3,1.8003880509849741
2026-02-03 17:00:00+00:00,0.1920138918070329,µg/m³,17,3,0.4671704587028222
2026-02-03 18:00:00+00:00,0.0166666666666666,µg/m³,18,3,0.09277230735920278
2026-02-03 19:00:00+00:00,0.1416666679084301,µg/m³,19,3,0.11678240879406215
2026-02-03 20:00:00+00:00,0.408500004808108,µg/m³,20,3,0.18894444646108718
2026-02-03 21:00:00+00:00,1.108333339293798,µg/m³,21,3,0.5528333373367976
2026-02-03 22:00:00+00:00,5.560666654507319,µg/m³,22,3,2.359166666203094
2026-02-03 23:00:00+00:00,10.466333325703935,µg/m³,23,3,5.711777773168369
2026-02-04 00:00:00+00:00,15.278000005086264,µg/m³,0,4,10.434999995099192
2026-02-04 01:00:00+00:00,3.991666670391957,µg/m³,1,4,9.912000000394071
2026-02-04 02:00:00+00:00,4.809791666269303,µg/m³,2,4,8.02648611391586
2026-02-04 03:00:00+00:00,0.5058333342274031,µg/m³,3,4,3.1024305569629065
2026-02-04 04:00:00+00:00,0.6524583332240581,µg/m³,4,4,1.9893611112402738
2026-02-04 05:00:00+00:00,0.7176363649693401,µg/m³,5,4,0.625309344140286
2026-02-04 06:00:00+00:00,2.325791660447916,µg/m³,6,4,1.2319621195471238
2026-02-04 07:00:00+00:00,0.9749999947845936,µg/m³,7,4,1.339476006733969
2026-02-04 08:00:00+00:00,1.6360000076393286,µg/m³,8,4,1.6455972209572984
2026-02-04 09:00:00+00:00,0.7641250027964513,µg/m³,9,4,1.12504166840681
2026-02-04 10:00:00+00:00,3.244333326816559,µg/m³,10,4,1.881486112417465
2026-02-04 11:00:00+00:00,4.628166675567627,µg/m³,11,4,2.878875001726898
2026-02-04 12:00:00+00:00,3.8596666713555656,µg/m³,12,4,3.9107222245799362
2026-02-04 13:00:00+00:00,6.152833334604899,µg/m³,13,4,4.880222227176049
2026-02-04 14:00:00+00:00,6.084499994913737,µg/m³,14,4,5.365666666958087
2026-02-04 15:00:00+00:00,6.828166675567627,µg/m³,15,4,6.355166668362107
2026-02-04 16:00:00+00:00,9.4193333307902,µg/m³,16,4,7.444000000423873
2026-02-04 17:00:00+00:00,15.304291669527691,µg/m³,17,4,10.517263891961859
2026-02-04 18:00:00+00:00,21.196833419799805,µg/m³,18,4,15.306819473372585
2026-02-04 19:00:00+00:00,24.39533335367838,µg/m³,19,4,20.29881948100198
2026-02-04 20:00:00+00:00,27.691958308219903,µg/m³,20,4,24.428041693899385
2026-02-04 21:00:00+00:00,29.558333333333337,µg/m³,21,4,27.21520833174389
2026-02-04 22:00:00+00:00,29.89183333714803,µg/m³,22,4,29.04737499290044
2026-02-04 23:00:00+00:00,33.284166431427,µg/m³,23,4,30.911444367302806
2026-02-05 00:00:00+00:00,31.25399986902873,µg/m³,0,5,31.47666654586794
2026-02-05 01:00:00+00:00,28.936166667938227,µg/m³,1,5,31.15811098946467
2026-02-05 02:00:00+00:00,20.208333349227903,µg/m³,2,5,26.79949996206497
2026-02-05 03:00:00+00:00,16.269500001271563,µg/m³,3,5,21.804666672812584
2026-02-05 04:00:00+00:00,26.01683333714803,µg/m³,4,5,20.831555562549184
2026-02-05 05:00:00+00:00,21.80549999872844,µg/m³,5,5,21.36394444571603
2026-02-05 06:00:00+00:00,22.48083330790202,µg/m³,6,5,23.43438888125952
2026-02-05 07:00:00+00:00,12.687500030050671,µg/m³,7,5,18.99127777889373
2026-02-05 08:00:00+00:00,6.644499997297924,µg/m³,8,5,13.937611111750224
2026-02-05 09:00:00+00:00,2.877777788043022,µg/m³,9,5,7.403259271797225
2026-02-05 10:00:00+00:00,2.080499998480082,µg/m³,10,5,3.867592594607028
2026-02-05 11:00:00+00:00,9.17250000635783,µg/m³,11,5,4.710259264293663
2026-02-05 12:00:00+00:00,12.317000007629396,µg/m³,12,5,7.856666670822455
2026-02-05 13:00:00+00:00,16.32672726024281,µg/m³,13,5,12.60540909141003
2026-02-05 14:00:00+00:00,22.7721666653951,µg/m³,14,5,17.13863131108912
2026-02-05 15:00:00+00:00,3.3558333406845726,µg/m³,15,5,14.151575755440845
2026-02-05 16:00:00+00:00,1.6806666721900303,µg/m³,16,5,9.269555559423253
2026-02-05 17:00:00+00:00,5.443999991814295,µg/m³,17,5,3.4935000015629853
2026-02-05 18:00:00+00:00,8.28316666285197,µg/m³,18,5,5.13594444228545
2026-02-05 19:00:00+00:00,11.863833332061768,µg/m³,19,5,8.530333328909363
2026-02-05 20:00:00+00:00,16.846999994913734,µg/m³,20,5,12.33133332994251
2026-02-05 21:00:00+00:00,21.788833332061767,µg/m³,21,5,16.833222219679108
2026-02-05 22:00:00+00:00,22.16950000127157,µg/m³,22,5,20.268444442749043
2026-02-05 23:00:00+00:00,28.38983325958252,µg/m³,23,5,24.116055530971966
2026-02-06 00:00:00+00:00,16.606416670481362,µg/m³,0,6,22.388583310445167
2026-02-06 01:00:00+00:00,7.733166662851969,µg/m³,1,6,17.576472197638633
2026-02-06 02:00:00+00:00,7.15,µg/m³,2,6,10.496527777777795
2026-02-06 03:00:00+00:00,8.599499988555909,µg/m³,3,6,7.82755555046931
2026-02-06 04:00:00+00:00,2.6133333367606,µg/m³,4,6,6.120944441772188
2026-02-06 05:00:00+00:00,23.525499886274343,µg/m³,5,6,11.579444403863635
2026-02-06 06:00:00+00:00,9.964000002543132,µg/m³,6,6,12.034277741859377
2026-02-06 07:00:00+00:00,17.305666669209796,µg/m³,7,6,16.931722186009107
2026-02-06 08:00:00+00:00,45.13649975458782,µg/m³,8,6,24.135388808780267
2026-02-06 09:00:00+00:00,42.83050003051758,µg/m³,9,6,35.09088881810508
2026-02-06 10:00:00+00:00,34.60049972534179,µg/m³,10,6,40.855833170149076
2026-02-06 11:00:00+00:00,28.614166641235357,µg/m³,11,6,35.34838879903159
2026-02-06 12:00:00+00:00,29.52283334732056,µg/m³,12,6,30.912499904632586
2026-02-06 13:00:00+00:00,30.155333296457925,µg/m³,13,6,29.430777761671298
2026-02-06 14:00:00+00:00,29.063500022888174,µg/m³,14,6,29.580555555555566
2026-02-06 15:00:00+00:00,30.25649992624918,µg/m³,15,6,29.825111081865114
2026-02-06 16:00:00+00:00,31.60883321762085,µg/m³,16,6,30.30961105558609
2026-02-06 17:00:00+00:00,30.82816670735677,µg/m³,17,6,30.897833283742283
2026-02-06 18:00:00+00:00,31.789166514078776,µg/m³,18,6,31.408722146352147
2026-02-06 19:00:00+00:00,34.983333333333334,µg/m³,19,6,32.533555518256314
2026-02-06 20:00:00+00:00,37.038500213623045,µg/m³,20,6,34.60366668701173
2026-02-06 21:00:00+00:00,37.882833607991536,µg/m³,21,6,36.63488905164932
2026-02-06 22:00:00+00:00,37.62483342488607,µg/m³,22,6,37.5153890821669
2026-02-06 23:00:00+00:00,49.98633321126302,µg/m³,23,6,41.83133341471356
2026-02-07 00:00:00+00:00,36.23199993769328,µg/m³,0,7,41.28105552461414
2026-02-07 01:00:00+00:00,25.613333320617677,µg/m³,1,7,37.27722215652468
2026-02-07 02:00:00+00:00,23.275166670481365,µg/m³,2,7,28.373499976264124
2026-02-07 03:00:00+00:00,23.733166662851968,µg/m³,3,7,24.207222217983684
2026-02-07 04:00:00+00:00,17.892000007629395,µg/m³,4,7,21.633444446987593
2026-02-07 05:00:00+00:00,14.29750000635783,µg/m³,5,7,18.640888892279747
2026-02-07 06:00:00+00:00,14.766333325703938,µg/m³,6,7,15.651944446563737
2026-02-07 07:00:00+00:00,22.436166667938235,µg/m³,7,7,17.166666666666686
2026-02-07 08:00:00+00:00,20.06666669845581,µg/m³,8,7,19.089722230699344
2026-02-07 09:00:00+00:00,16.053000005086265,µg/m³,9,7,19.518611123826787
2026-02-07 10:00:00+00:00,18.949666659037277,µg/m³,10,7,18.356444454193134
2026-02-07 11:00:00+00:00,23.550333340962727,µg/m³,11,7,19.517666668362107
2026-02-07 12:00:00+00:00,22.636291670799256,µg/m³,12,7,21.71209722359977
2026-02-07 13:00:00+00:00,26.024749994277958,µg/m³,13,7,24.07045833534666
2026-02-07 14:00:00+00:00,27.638333320617672,µg/m³,14,7,25.433124995231648
2026-02-07 15:00:00+00:00,27.909791668256123,µg/m³,15,7,27.19095832771727
2026-02-07 16:00:00+00:00,8.224666659037272,µg/m³,16,7,21.257597215970375
2026-02-07 17:00:00+00:00,11.01349999109904,µg/m³,17,7,15.71598610613083
2026-02-07 18:00:00+00:00,14.492166678110758,µg/m³,18,7,11.243444442749043
2026-02-07 19:00:00+00:00,17.7556666692098,µg/m³,19,7,14.420444446139882
2026-02-07 20:00:00+00:00,29.47183345158895,µg/m³,20,7,20.573222266303187
2026-02-07 21:00:00+00:00,15.38900000254313,µg/m³,21,7,20.872166707780643
2026-02-07 22:00:00+00:00,22.8721666653951,µg/m³,22,7,22.577666706509078
2026-02-07 23:00:00+00:00,31.1811666806539,µg/m³,23,7,23.147444449530727
2026-02-08 00:00:00+00:00,26.644833342234303,µg/m³,0,8,26.89938889609445
2026-02-08 01:00:00+00:00,10.31883331934611,µg/m³,1,8,22.714944447411455
2026-02-08 02:00:00+00:00,4.853333346048991,µg/m³,2,8,13.939000002543153
2026-02-08 03:00:00+00:00,4.9831666628519695,µg/m³,3,8,6.718444442749043
2026-02-08 04:00:00+00:00,4.358333335320155,µg/m³,4,8,4.731611114740391
2026-02-08 05:00:00+00:00,2.6296666574974856,µg/m³,5,8,3.990388885223222
2026-02-08 06:00:00+00:00,4.766833337148031,µg/m³,6,8,3.918277776655243
2026-02-08 07:00:00+00:00,8.377166652679444,µg/m³,7,8,5.257888882441673
2026-02-08 08:00:00+00:00,13.63033332824707,µg/m³,8,8,8.924777772691534
2026-02-08 09:00:00+00:00,32.43866669336955,µg/m³,9,8,18.148722224765375
2026-02-08 10:00:00+00:00,40.58033345540364,µg/m³,10,8,28.883111159006774
2026-02-08 11:00:00+00:00,39.175166575113934,µg/m³,11,8,37.39805557462906
2026-02-08 12:00:00+00:00,40.48050003051758,µg/m³,12,8,40.07866668701174
2026-02-08 13:00:00+00:00,41.52750015258789,µg/m³,13,8,40.39438891940649
2026-02-08 14:00:00+00:00,42.69199981689453,µg/m³,14,8,41.56666666666669
2026-02-08 15:00:00+00:00,48.4457221561008,µg/m³,15,8,44.22174070852776
2026-02-08 16:00:00+00:00,42.38066660563151,µg/m³,16,8,44.50612952620897
2026-02-08 17:00:00+00:00,46.58600006103516,µg/m³,17,8,45.804129607589175
2026-02-08 18:00:00+00:00,51.52799987792969,µg/m³,18,8,46.83155551486547
2026-02-08 19:00:00+00:00,37.59733327229818,µg/m³,19,8,45.23711107042103
2026-02-08 20:00:00+00:00,36.980333455403645,µg/m³,20,8,42.03522220187719
2026-02-08 21:00:00+00:00,47.300166575113934,µg/m³,21,8,40.625944434271936
2026-02-08 22:00:00+00:00,52.48816706339517,µg/m³,22,8,45.58955569797093
2026-02-08 23:00:00+00:00,40.333333333333336,µg/m³,23,8,46.7072223239475
2026-02-09 00:00:00+00:00,42.07216669718424,µg/m³,0,9,44.96455569797093
2026-02-09 01:00:00+00:00,36.72233330408732,µg/m³,1,9,39.70927777820165
2026-02-09 02:00:00+00:00,32.43616666793823,µg/m³,2,9,37.076888889736615
2026-02-09 03:00:00+00:00,33.53883333206176,µg/m³,3,9,34.23244443469579
2026-02-09 04:00:00+00:00,45.05599978764852,µg/m³,4,9,37.01033326254952
2026-02-09 05:00:00+00:00,43.10000009536743,µg/m³,5,9,40.56494440502592
2026-02-09 06:00:00+00:00,39.130500094095865,µg/m³,6,9,42.428833325703955
2026-02-09 07:00:00+00:00,38.53349990844728,µg/m³,7,9,40.25466669930355
2026-02-09 08:00:00+00:00,28.65266660054525,µg/m³,8,9,35.43888886769616
2026-02-09 09:00:00+00:00,47.86149978637695,µg/m³,9,9,38.349222098456515
2026-02-09 10:00:00+00:00,49.58333333333334,µg/m³,10,9,42.032499906751866
2026-02-09 11:00:00+00:00,48.39449996948242,µg/m³,11,9,48.61311102973092
2026-02-09 12:00:00+00:00,52.42799987792969,µg/m³,12,9,50.13527772691517
2026-02-09 13:00:00+00:00,52.93333333333334,µg/m³,13,9,51.25194439358183
2026-02-09 14:00:00+00:00,57.797499847412105,µg/m³,14,9,54.38627768622507
2026-02-09 15:00:00+00:00,64.09733327229817,µg/m³,15,9,58.27605548434789
2026-02-09 16:00:00+00:00,64.8224998474121,µg/m³,16,9,62.23911098904082
2026-02-09 17:00:00+00:00,62.30583318074545,µg/m³,17,9,63.7418887668186
2026-02-09 18:00:00+00:00,67.76716639200846,µg/m³,18,9,64.96516647338869
2026-02-09 19:00:00+00:00,52.27816645304361,µg/m³,19,9,60.78372200859919
2026-02-09 20:00:00+00:00,41.21716639200846,µg/m³,20,9,53.75416641235353
2026-02-09 21:00:00+00:00,32.15583330790202,µg/m³,21,9,41.883722050984716
2026-02-09 22:00:00+00:00,35.257833607991536,µg/m³,22,9,36.21027776930069
2026-02-09 23:00:00+00:00,44.69116694132487,µg/m³,23,9,37.36827795240616
2026-02-10 00:00:00+00:00,30.5889999071757,µg/m³,0,10,36.84600015216406
2026-02-10 01:00:00+00:00,15.850166670481364,µg/m³,1,10,30.376777839660665
